1.199540,2.595859,4.445436,6.468285,
1.075554,4.018892,7.281180,10.248835,
1.254607,5.388787,11.277892,16.996816,
1.244119,7.544368,17.223040,28.224320,
1.213014,10.709437,27.639156,46.961985,
1.182180,15.033568,43.169441,78.768563,
1.195238,21.006365,68.146370,129.705146,
1.203799,29.614163,107.010938,216.563350,
1.209356,41.856733,169.138538,362.871092,
1.192529,58.862721,267.276145
